TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
1761760800,111873.73,112021.44,109339.16,110829.28,531391985.5
1761764400,110829.28,111463.56,110207.42,110672.46,234017579.67
1761768000,110672.46,111572.4,110445.35,111467.43,148045829.59
1761771600,111467.43,111838.31,111422.44,111643.78,61510838.94
1761775200,111643.78,111655.46,110999.05,111056.1,61891484.65
1761778800,111056.1,111092.82,109783.24,110064.53,117316479.99
1761782400,110064.53,110600.38,109765.26,110577.88,108184652.47
1761786000,110577.88,110743.62,110297.0,110479.87,91616090.55
1761789600,110479.87,111015.35,110370.74,110991.54,78414057.34
1761793200,110991.54,110999.86,110571.5,110776.61,70840279.09
1761796800,110776.61,110776.61,107987.88,108598.46,321932757.56
1761800400,108598.46,110449.66,108450.11,110300.08,163641440.17
1761804000,110300.08,110975.82,110023.04,110804.69,111297904.01
1761807600,110804.69,111617.77,110695.32,111382.66,98027253.13
1761811200,111382.66,111444.07,110715.09,110743.73,83129930.2
1761814800,110743.73,110825.21,110167.31,110200.11,65714266.16
1761818400,110200.11,110251.23,109871.19,110132.56,85399577.75
1761822000,110132.56,110157.22,109727.99,109748.46,77313572.74
1761825600,109748.46,109802.6,108309.63,108402.57,245596557.82
1761829200,108402.57,108758.34,107426.2,107660.44,358510279.63
1761832800,107660.44,108355.87,107655.07,108280.26,252260385.36
1761836400,108280.26,108340.0,107348.42,107720.56,143449385.44
1761840000,107720.56,108220.94,107584.21,108148.78,145525474.43
1761843600,108148.78,108158.8,106826.74,107485.97,255401975.78
1761847200,107485.97,107557.67,106804.01,106844.82,141527320.46
1761850800,106844.82,107143.81,106319.98,106524.54,247099348.83
1761854400,106524.54,107650.17,106326.47,107520.95,202399270.38
1761858000,107520.95,107961.27,107414.52,107920.29,86938440.48
1761861600,107920.29,107950.26,107488.75,107921.7,69857261.37
1761865200,107921.7,108355.91,107616.15,108326.41,119004981.94
1761868800,108326.41,109574.73,108295.99,109321.95,152170426.99
1761872400,109321.95,110021.0,109191.04,109619.24,141866782.05
1761876000,109619.24,109686.75,108566.85,108852.39,102319279.94
1761879600,108852.39,109315.17,108638.5,109232.17,91180611.59
1761883200,109232.17,110209.35,109126.87,110105.66,112754129.16
1761886800,110105.66,110106.03,109702.7,109892.6,44682653.71
1761890400,109892.6,109956.47,109518.06,109636.58,36424000.75
1761894000,109636.58,109789.75,109245.47,109426.61,146497534.28
1761897600,109426.61,110087.56,109196.9,110052.62,73618139.45
1761901200,110052.62,110427.27,109810.99,109846.2,62302897.36
1761904800,109846.2,110092.78,109713.0,109809.57,42204553.88
1761908400,109809.57,110504.06,109464.22,110404.71,82321356.22
1761912000,110404.71,110644.13,109609.44,109635.21,120313673.31
1761915600,109635.21,110206.83,109355.75,110126.49,188810104.83
1761919200,110126.49,110970.19,109549.01,110719.21,270595914.25
1761922800,110719.21,111081.78,110084.23,110161.98,202427710.83
1761926400,110161.98,110251.63,108636.99,108785.93,188313161.35
1761930000,108785.93,109366.15,108592.22,109259.49,171005713.61
1761933600,109259.49,109760.31,108935.46,109402.52,140024037.65
1761937200,109402.52,110187.02,109078.71,109777.99,138731658.95
1761940800,109777.99,109778.52,109402.65,109448.08,78167753.9
1761944400,109448.08,109709.54,109295.35,109533.14,37682312.48
1761948000,109533.14,109763.12,109459.41,109562.11,25895628.14
1761951600,109562.11,109653.99,109494.27,109580.94,27306158.11
1761955200,109580.94,109727.71,109378.81,109702.9,32288137.93
1761958800,109702.9,110018.77,109671.47,109707.55,28605896.3
1761962400,109707.55,109823.02,109445.21,109749.51,38438294.1
1761966000,109749.51,110261.39,109747.93,110194.73,48549273.06
1761969600,110194.73,110512.69,110093.67,110252.95,39577285.53
1761973200,110252.95,110336.84,110012.56,110105.5,20044674.7
1761976800,110105.5,110139.74,109913.37,109968.09,18951654.89
1761980400,109968.09,110217.92,109962.22,110043.12,17607090.71
1761984000,110043.12,110226.87,110043.04,110209.5,15676786.53
1761987600,110209.5,110215.14,109938.82,109958.8,35020127.92
1761991200,109958.8,110124.82,109818.97,110109.94,23262194.97
1761994800,110109.94,110186.25,109963.99,110080.39,26859880.53
1761998400,110080.39,110143.87,109961.82,109981.11,29201572.97
1762002000,109981.11,110016.25,109681.38,109915.74,37758210.35
1762005600,109915.74,109961.93,109710.43,109913.15,44855592.43
1762009200,109913.15,110301.36,109888.45,110285.9,42327533.17
1762012800,110285.9,110513.95,110193.19,110453.69,50393294.0
1762016400,110453.69,110483.07,110174.15,110217.75,41709572.49
1762020000,110217.75,110363.53,110207.37,110338.74,15599435.79
1762023600,110338.74,110341.96,110234.05,110300.89,11120462.91
1762027200,110300.89,110509.36,110299.52,110415.89,18071714.09
1762030800,110415.89,110440.36,109873.05,109879.66,30060973.87
1762034400,109879.66,110084.84,109879.55,110082.27,21442531.1
1762038000,110082.27,110128.74,109974.01,110104.4,14450845.74
1762041600,110104.4,110116.0,109909.24,109970.81,37105247.66
1762045200,109970.81,110096.02,109926.51,109985.96,17835804.31
1762048800,109985.96,110249.04,109906.91,110026.12,27516497.27
1762052400,110026.12,110081.7,109975.51,110052.63,15940503.4
1762056000,110052.63,110752.99,110036.33,110676.34,61426877.13
1762059600,110676.34,110698.99,110308.95,110495.94,72372509.2
1762063200,110495.94,110701.51,110305.75,110661.15,46237794.98
1762066800,110661.15,111016.0,110449.35,110911.89,47902419.2
1762070400,110911.89,110991.21,110705.41,110835.03,57824895.8
1762074000,110835.03,111027.46,110536.69,110704.13,60936879.6
1762077600,110704.13,110844.4,110359.55,110475.75,43646388.6
1762081200,110475.75,111181.96,110467.7,111154.54,49840041.23
1762084800,111154.54,111199.6,110691.8,110737.6,89001572.99
1762088400,110737.6,110737.71,110191.49,110562.83,83038243.91
1762092000,110562.83,110663.55,110220.15,110423.34,68721855.08
1762095600,110423.34,110548.78,110111.23,110126.4,56754344.65
1762099200,110126.4,110136.71,109663.59,110110.22,110058264.89
1762102800,110110.22,110262.37,110040.85,110182.77,40891844.02
1762106400,110182.77,110345.17,110177.67,110345.14,36057015.58
1762110000,110345.14,110345.23,109978.22,110184.27,38908017.57
1762113600,110184.27,110210.79,109893.93,110082.07,24899220.8
1762117200,110082.07,110137.06,109987.4,110013.67,18625390.66
1762120800,110013.67,110025.44,109485.51,109893.54,36076327.39
1762124400,109893.54,110734.26,109893.03,110564.52,91406936.91
1762128000,110564.52,110748.58,109781.75,109781.75,76297886.34
1762131600,109781.75,109905.52,109395.25,109689.66,116699525.44
1762135200,109689.66,109770.65,108698.97,109060.08,173107042.23
1762138800,109060.08,109167.81,107946.94,107966.18,184416392.07
1762142400,107966.18,108020.58,107510.7,107905.54,131307865.66
1762146000,107905.54,108027.57,107429.99,107617.01,123480368.11
1762149600,107617.01,107707.91,107038.05,107493.71,115538276.5
1762153200,107493.71,107822.99,107298.18,107479.39,149825956.7
1762156800,107479.39,107684.49,106990.52,107577.47,146510252.64
1762160400,107577.47,107904.52,107093.62,107199.59,76626850.13
1762164000,107199.59,107616.58,106786.89,106950.25,95019336.78
1762167600,106950.25,107909.47,106948.81,107799.55,79977553.4
1762171200,107799.55,108257.07,107733.92,107770.38,120827260.62
1762174800,107770.38,108065.21,107601.08,107917.47,100071149.73
1762178400,107917.47,108327.22,107385.24,108054.57,200247119.74
1762182000,108054.57,108134.1,105546.71,105749.46,463970429.14
1762185600,105749.46,106775.13,105315.16,106674.68,349514432.06
1762189200,106674.68,107712.79,106536.54,107468.62,220063444.3
1762192800,107468.62,107569.89,106813.48,106960.89,139405364.28
1762196400,106960.89,107381.86,106460.34,107078.94,153690301.24
1762200000,107078.94,107157.4,106305.95,106654.58,157458877.19
1762203600,106654.58,107079.48,106089.0,106895.93,163522252.99
1762207200,106895.93,106896.02,105831.95,106485.1,102979853.98
1762210800,106485.1,106745.8,106047.03,106580.38,66812794.86
1762214400,106580.38,106800.35,105862.12,106463.76,132636515.5
1762218000,106463.76,107279.01,106284.06,107043.93,133891188.21
1762221600,107043.93,107224.38,106473.06,106490.67,99863578.73
1762225200,106490.67,107221.5,106220.43,107157.37,103187353.69
1762228800,107157.37,107289.91,106718.96,106751.36,63263701.67
1762232400,106751.36,106751.6,104194.82,104223.0,293986638.53
1762236000,104223.0,105203.73,104186.97,104756.28,190196714.22
1762239600,104756.28,104934.33,104326.87,104477.04,110780844.89
1762243200,104477.04,104592.53,103747.6,104022.81,189846419.36
1762246800,104022.81,104092.22,103600.19,103828.52,143374163.48
1762250400,103828.52,104049.72,103577.71,103789.49,154419319.3
1762254000,103789.49,104673.86,103750.83,104570.8,127733342.59
1762257600,104570.8,104615.45,103816.17,103940.57,160550952.88
1762261200,103940.57,104213.93,103556.89,103898.21,157136871.69
1762264800,103898.21,104663.87,102895.45,104481.4,389577083.26
1762268400,104481.4,104806.37,103165.91,103174.12,302037887.41
1762272000,103174.12,103466.85,102140.54,102220.61,420778666.82
1762275600,102220.61,102220.83,100781.74,101073.13,551272377.1
1762279200,101073.13,101445.98,99956.12,101322.18,555520830.28
1762282800,101322.18,101679.25,100370.2,100488.29,308757454.71
1762286400,100488.29,101065.92,99558.53,100724.07,463312471.85
1762290000,100724.07,100784.56,98932.13,100271.36,421565394.05
1762293600,100271.36,101854.75,100066.25,101274.45,249096353.0
1762297200,101274.45,101724.01,100922.76,101493.23,160444233.21
1762300800,101493.23,101752.87,100360.23,100566.28,180817997.14
1762304400,100566.28,100996.02,98978.04,100742.94,356012667.23
1762308000,100742.94,101916.27,100742.94,101684.78,289144893.67
1762311600,101684.78,102275.83,101486.68,102147.74,168829127.28
1762315200,102147.74,102241.84,101543.73,101998.49,94386914.02
1762318800,101998.49,102352.13,101616.35,101824.07,89898955.23
1762322400,101824.07,102144.41,101519.47,102128.03,76125227.77
1762326000,102128.03,102154.27,101629.84,102017.94,58810514.44
1762329600,102017.94,102018.82,101203.32,101718.56,120190296.15
1762333200,101718.56,102214.95,101627.57,101996.88,82474711.65
1762336800,101996.88,102002.04,101311.14,101405.22,84427767.89
1762340400,101405.22,102102.67,101394.22,102074.4,60145024.02
1762344000,102074.4,102776.28,101932.95,102674.82,147444589.99
1762347600,102674.82,103253.39,102310.61,102990.03,156047694.56
1762351200,102990.03,103458.97,102189.8,103206.23,254971957.57
1762354800,103206.23,103804.29,102832.54,103730.23,266338710.99
1762358400,103730.23,104036.94,103084.71,103933.99,234823927.35
1762362000,103933.99,104013.77,103392.0,103917.75,183882537.8
1762365600,103917.75,104443.11,103772.62,104363.24,158969530.22
1762369200,104363.24,104538.07,104000.86,104026.38,136979571.66
1762372800,104026.38,104543.57,103646.54,103852.13,193232654.89
1762376400,103852.13,103852.62,103525.96,103672.61,123894049.8
1762380000,103672.61,103787.03,103302.83,103717.13,61958558.43
1762383600,103717.13,104098.28,103673.59,103893.5,70163555.0
1762387200,103893.5,103895.06,103332.71,103679.64,85369437.84
1762390800,103679.64,103683.53,102744.16,103370.77,117304863.63
1762394400,103370.77,103564.94,102870.11,103335.4,95139849.7
1762398000,103335.4,103936.07,103335.3,103649.5,84478113.27
1762401600,103649.5,104201.89,103590.7,104046.56,62944623.46
1762405200,104046.56,104046.75,103106.82,103152.75,66227282.47
1762408800,103152.75,103598.07,103020.44,103320.78,52617709.23
1762412400,103320.78,103560.88,102927.46,103200.16,69617207.43
1762416000,103200.16,103442.67,102988.18,103206.55,72908477.15
1762419600,103206.55,103263.75,102826.53,102830.56,63288810.28
1762423200,102830.56,103282.38,102660.29,103127.0,79463090.52
1762426800,103127.0,103291.54,102745.25,103216.93,65897888.31
1762430400,103216.93,103313.58,102376.48,102543.19,152219339.71
1762434000,102543.19,103592.92,102543.03,103289.48,112769510.13
1762437600,103289.48,103546.44,102020.47,102092.3,264211523.85
1762441200,102092.3,102871.54,101591.63,101978.85,319478078.89
1762444800,101978.85,102344.85,100266.6,100811.51,356688518.91
1762448400,100811.51,101900.5,100729.88,101758.43,254427656.18
1762452000,101758.43,102290.69,100880.78,101688.24,214208307.09
1762455600,101688.24,101968.26,101173.33,101355.51,171671827.69
1762459200,101355.51,101600.45,100616.13,100871.71,261490227.35
1762462800,100871.71,101177.93,100506.65,101073.53,124788942.8
1762466400,101073.53,101439.75,100969.26,101373.12,58546610.88
1762470000,101373.12,101489.16,101100.55,101302.75,94431557.09
1762473600,101302.75,101595.19,100713.42,101440.84,136426746.82
1762477200,101440.84,101833.55,100867.71,101502.06,151274253.83
1762480800,101502.06,101879.24,101213.33,101864.08,102619929.42
1762484400,101864.08,102302.71,101835.23,101877.6,112849527.69
1762488000,101877.6,102024.46,101538.91,101981.34,66787052.68
1762491600,101981.34,102475.84,101977.53,102413.55,77757868.63
1762495200,102413.55,102464.9,101786.55,101794.9,55867461.17
1762498800,101794.9,101982.61,101598.2,101976.04,78700911.17
1762502400,101976.04,102013.02,101399.43,101464.66,58471913.49
1762506000,101464.66,101475.09,100762.07,100976.87,100106259.91
1762509600,100976.87,101215.41,100537.48,100739.84,63369009.55
1762513200,100739.84,100754.87,99777.63,100376.36,197030061.55
1762516800,100376.36,100579.57,99207.58,99584.23,267389500.93
1762520400,99584.23,100520.65,99413.01,100289.2,200077636.91
1762524000,100289.2,100830.8,99474.97,100729.89,351301280.13
1762527600,100729.89,101198.07,100314.63,100750.46,357573653.6
1762531200,100750.46,101556.35,100462.53,101111.34,297327159.68
1762534800,101111.34,102649.94,100898.55,102340.87,309883516.98
1762538400,102340.87,102807.89,102255.72,102571.18,212030052.74
1762542000,102571.18,103354.96,102440.15,103353.82,190851287.92
1762545600,103353.82,103864.72,102924.75,103754.92,237497519.41
1762549200,103754.92,103853.09,103320.76,103853.09,94586998.61
1762552800,103853.09,104039.73,103571.6,103603.01,78273745.51
1762556400,103603.01,103722.43,103290.42,103301.61,61731571.52
1762560000,103301.61,103353.75,102511.71,102656.17,116196860.52
1762563600,102656.17,103184.97,102606.81,102946.24,83088493.43
1762567200,102946.24,103281.94,102731.0,102810.09,69614297.97
1762570800,102810.09,103255.88,102543.16,102566.94,67279369.09
1762574400,102566.94,102781.36,102369.58,102516.39,59448516.38
1762578000,102516.39,102693.14,102248.14,102269.32,32652637.99
1762581600,102269.32,102491.29,102068.94,102196.69,52420552.16
1762585200,102196.69,102363.83,101891.47,102318.96,41418254.35
1762588800,102318.96,102638.72,102132.99,102409.63,46897762.58
1762592400,102409.63,102570.96,102201.41,102359.04,26555971.1
1762596000,102359.04,102539.1,102270.74,102464.24,27947454.65
1762599600,102464.24,102603.97,101710.36,101832.25,71111195.88
1762603200,101832.25,102063.03,101727.08,102025.16,54014115.36
1762606800,102025.16,102160.29,101705.22,101785.38,73076197.23
1762610400,101785.38,102057.5,101453.48,101824.31,99006577.79
1762614000,101824.31,101941.7,101489.7,101700.94,59669261.64
1762617600,101700.94,101948.26,101521.26,101836.68,71238637.67
1762621200,101836.68,101996.27,101588.85,101982.52,69311519.49
1762624800,101982.52,102210.01,101828.29,102135.96,52672354.01
1762628400,102135.96,102174.2,101520.6,101971.8,56834840.23
1762632000,101971.8,102159.75,101950.82,102061.35,33959551.77
1762635600,102061.35,102361.24,102031.75,102275.78,34445320.96
1762639200,102275.78,102412.82,102173.75,102372.74,29728519.02
1762642800,102372.74,102478.53,102284.7,102304.79,24437609.89
1762646400,102304.79,102332.54,101625.01,101779.82,56670140.71
1762650000,101779.82,102091.42,101686.61,102032.28,59922896.83
1762653600,102032.28,102032.67,101588.17,101631.03,45020414.43
1762657200,101631.03,101802.03,101415.54,101657.61,54391169.56
1762660800,101657.61,102118.51,101641.96,101722.22,48699831.97
1762664400,101722.22,101998.3,101676.16,101918.75,44156597.55
1762668000,101918.75,101953.93,101700.32,101744.0,33454707.36
1762671600,101744.0,101963.01,101680.12,101936.35,44403066.41
1762675200,101936.35,102044.46,101824.53,101972.72,34328383.25
1762678800,101972.72,102124.84,101634.96,101662.31,51995755.34
1762682400,101662.31,101917.55,101525.04,101877.28,49890480.96
1762686000,101877.28,102307.35,101876.74,102243.51,42592763.12
1762689600,102243.51,102421.49,102056.8,102087.25,64459096.22
1762693200,102087.25,102995.46,102075.27,102914.12,89998004.8
1762696800,102914.12,104034.64,102772.51,103022.64,185900681.41
1762700400,103022.64,104159.36,102987.59,103758.63,115170706.67
1762704000,103758.63,103893.8,103330.72,103839.28,90676834.37
1762707600,103839.28,103950.68,103335.0,103628.8,72852090.16
1762711200,103628.8,104569.94,103511.32,104517.95,104866883.1
1762714800,104517.95,104808.95,104155.77,104807.32,122588563.29
1762718400,104807.32,105041.18,104420.69,104630.36,95250224.6
1762722000,104630.36,104828.78,104315.45,104522.49,62738588.82
1762725600,104522.49,104809.49,104090.82,104717.6,64798255.71
1762729200,104717.6,105466.47,104529.95,104721.32,133943265.49
1762732800,104721.32,106506.37,104270.97,106291.52,233612463.67
1762736400,106291.52,106648.26,105723.53,105723.53,184555684.86
1762740000,105723.53,106045.38,105598.85,105990.68,90722034.38
1762743600,105990.68,106274.15,105844.2,106027.67,90118643.87
1762747200,106027.67,106290.88,105844.98,106157.23,61467956.29
1762750800,106157.23,106460.58,105998.86,106091.49,64736592.79
1762754400,106091.49,106298.46,105963.38,106216.23,51448231.97
1762758000,106216.23,106530.37,106160.93,106451.46,45692294.74
1762761600,106451.46,106551.46,105906.48,105964.14,68618316.97
1762765200,105964.14,106592.76,105849.94,106442.36,83943218.34
1762768800,106442.36,106450.38,105957.23,105996.14,41484279.61
1762772400,105996.14,106308.59,105952.55,106178.46,29373244.07
1762776000,106178.46,106214.37,105875.34,105940.41,126905780.0
1762779600,105940.41,106577.45,105917.66,106539.66,114585670.68
1762783200,106539.66,106540.03,104676.22,104886.12,252721845.53
1762786800,104886.12,105614.38,104674.78,105060.82,227059849.11
1762790400,105060.82,105356.03,104780.41,105223.39,166486060.95
1762794000,105223.39,105955.03,105170.57,105939.01,112459571.97
1762797600,105939.01,106054.06,105467.75,105468.0,84100050.43
1762801200,105468.0,106029.81,105391.92,105808.8,88879052.52
1762804800,105808.8,106274.96,105801.63,106000.96,98809746.62
1762808400,106000.96,106009.85,105261.23,105613.88,92073155.07
1762812000,105613.88,106107.88,105364.97,106037.28,44525133.17
1762815600,106037.28,106252.42,105869.15,105988.36,51981191.3
1762819200,105988.36,106124.01,105496.91,106119.05,67439912.52
1762822800,106119.05,107489.75,106017.03,106081.06,186103666.42
1762826400,106081.06,107106.73,105588.74,106633.71,153770794.63
1762830000,106633.71,107073.04,106351.32,106455.7,91603194.36
1762833600,106455.7,106524.47,105695.79,105734.91,71051234.5
1762837200,105734.91,105742.01,105155.83,105240.39,72554576.85
1762840800,105240.39,105329.27,104874.98,105246.07,78516494.05
1762844400,105246.07,105307.38,104729.99,104770.29,47814793.33
1762848000,104770.29,105251.84,104753.39,105143.12,40526503.46
1762851600,105143.12,105466.58,104912.44,104968.33,52065259.12
1762855200,104968.33,105229.82,104920.77,105165.16,36242796.19
1762858800,105165.16,105499.3,105144.65,105304.91,34370067.31
1762862400,105304.91,105504.82,104406.45,104543.6,109600547.57
1762866000,104543.6,104707.37,104243.22,104395.79,133596135.36
1762869600,104395.79,104659.55,103843.49,104568.24,158553080.78
1762873200,104568.24,104568.73,103185.2,103461.58,170687725.19
1762876800,103461.58,103722.91,103208.19,103393.37,117107654.48
1762880400,103393.37,103620.78,102839.75,103320.48,190300649.63
1762884000,103320.48,103542.54,103066.58,103388.73,105611661.55
1762887600,103388.73,103441.66,102880.5,103123.55,90004388.02
1762891200,103123.55,103217.51,102657.18,102779.51,129456154.98
1762894800,102779.51,103066.85,102465.73,102627.6,119952208.16
1762898400,102627.6,103116.07,102488.26,102978.17,49642571.17
1762902000,102978.17,103194.27,102791.6,103033.54,56516493.97
1762905600,103033.54,103291.14,102814.25,102863.62,80507928.28
1762909200,102863.62,103349.97,102678.96,103236.7,90495796.37
1762912800,103236.7,103381.6,102927.03,103130.41,70428663.39
1762916400,103130.41,103419.42,103082.57,103297.59,46709643.53
1762920000,103297.59,103438.15,103016.14,103225.34,32081403.73
1762923600,103225.34,103459.08,103225.34,103394.36,29260287.9
1762927200,103394.36,103652.49,103358.4,103365.51,35598903.43
1762930800,103365.51,103543.72,103076.54,103122.83,31985240.14
1762934400,103122.83,104229.12,103122.83,104154.23,81535406.22
1762938000,104154.23,105077.34,104150.61,104522.13,115978526.84
1762941600,104522.13,105031.28,104513.21,104894.03,55578026.63
1762945200,104894.03,105209.28,104750.28,105029.72,46352818.52
1762948800,105029.72,105327.79,104836.19,105003.19,72062672.58
1762952400,105003.19,105180.69,104633.72,105046.37,94292201.3
1762956000,105046.37,105046.57,103629.53,103984.96,204689845.13
1762959600,103984.96,104294.26,101978.33,102182.07,316447486.5
1762963200,102182.07,102279.94,101360.15,101437.24,275822496.39
1762966800,101437.24,102150.23,101411.92,101753.39,165660313.13
1762970400,101753.39,101942.13,101423.08,101547.04,122607703.49
1762974000,101547.04,101570.52,100818.69,101291.33,155132600.36
1762977600,101291.33,101832.44,101145.63,101530.15,122149355.26
1762981200,101530.15,101918.0,101515.47,101915.19,76071722.54
1762984800,101915.19,101992.95,101457.02,101975.01,56497134.24
1762988400,101975.01,101998.0,101480.09,101660.22,64829198.28
1762992000,101660.22,102033.37,101467.22,101868.74,87608081.51
1762995600,101868.74,102596.07,101845.26,102008.22,141097902.73
1762999200,102008.22,102340.41,101986.59,102071.82,64690527.04
1763002800,102071.82,102553.1,100935.51,102154.29,165221254.95
1763006400,102154.29,102405.57,101671.22,102130.9,99584510.95
1763010000,102130.9,103376.95,101799.97,103138.34,97727590.04
1763013600,103138.34,103671.77,102925.84,103586.01,118520741.17
1763017200,103586.01,104048.87,103319.16,103467.13,91384799.25
1763020800,103467.13,103792.01,103298.52,103668.23,61751447.13
1763024400,103668.23,103723.28,102556.3,102811.62,100015107.25
1763028000,102811.62,103265.62,102768.68,102981.0,46483371.59
1763031600,102981.0,103135.88,102701.14,102929.37,52668744.33
1763035200,102929.37,103266.13,102736.98,103131.24,68999781.75
1763038800,103131.24,103144.16,102140.93,102319.7,126241547.16
1763042400,102319.7,103449.78,101738.08,102876.95,290398950.45
1763046000,102876.95,102969.96,101180.89,101374.72,313061426.39
1763049600,101374.72,101522.68,100539.47,100601.83,289824820.58
1763053200,100601.83,100781.59,99584.18,99617.02,364915550.49
1763056800,99617.02,99869.03,98108.24,98548.01,558175294.27
1763060400,98548.01,99231.38,98300.06,98648.18,387683359.23
1763064000,98648.18,98946.94,97956.87,98107.13,441203782.84
1763067600,98107.13,98858.71,97968.31,98772.02,202377939.51
1763071200,98772.02,99896.69,98674.25,99809.61,153415149.66
1763074800,99809.61,100443.71,99537.23,99644.14,162003433.22
1763078400,99644.14,99737.65,98700.19,98945.63,246215756.95
1763082000,98945.63,99520.76,98689.35,99226.72,215530705.54
1763085600,99226.72,99836.81,99215.21,99596.11,110718378.15
1763089200,99596.11,99624.56,98786.8,99108.27,105538426.38
1763092800,99108.27,99154.8,96742.11,97797.37,321766769.9
1763096400,97797.37,98000.66,97010.19,97494.07,203587256.62
1763100000,97494.07,97559.52,95934.25,97522.21,236217118.61
1763103600,97522.21,97699.56,96755.41,97109.77,178021374.27
1763107200,97109.77,97403.84,96751.71,97332.75,154336517.98
1763110800,97332.75,97496.25,96647.6,96816.68,137984104.56
1763114400,96816.68,97253.93,96650.56,96720.84,92234398.05
1763118000,96720.84,96902.77,95695.21,96143.04,174305602.82
1763121600,96143.04,96143.04,94521.72,95300.92,424460386.5
1763125200,95300.92,95637.24,94531.44,95168.39,453031609.06
1763128800,95168.39,96728.17,94900.24,96480.35,526728128.38
1763132400,96480.35,97248.92,95811.95,96740.61,418575885.34
1763136000,96740.61,97346.0,96227.85,96968.42,330744689.21
1763139600,96968.42,97084.3,95563.03,95798.04,272860597.71
1763143200,95798.04,96271.52,94929.16,95024.73,307494070.69
1763146800,95024.73,95856.57,94750.72,95727.17,254892978.83
1763150400,95727.17,95873.9,94151.89,94318.28,468882562.98
1763154000,94318.28,95065.13,94196.91,94992.83,225689837.28
1763157600,94992.83,95422.63,94654.34,95116.15,123610563.86
1763161200,95116.15,95116.43,94006.67,94531.81,186361196.36
1763164800,94531.81,95349.41,94516.28,95094.42,166994200.4
1763168400,95094.42,95728.1,94698.88,95607.66,126880924.72
1763172000,95607.66,96411.24,95360.29,96403.12,116763103.11
1763175600,96403.12,96761.57,96095.41,96369.63,113038895.54
1763179200,96369.63,96464.2,95909.87,96079.36,56841065.97
1763182800,96079.36,96385.92,95946.92,96304.8,51284894.57
1763186400,96304.8,96543.92,95940.84,96083.94,76493198.52
1763190000,96083.94,96327.18,95923.33,96289.86,43694847.62
1763193600,96289.86,96309.65,95596.25,95861.32,104722170.0
1763197200,95861.32,96076.11,95629.08,95775.05,51150926.33
1763200800,95775.05,96017.74,95649.35,95909.0,42770121.2
1763204400,95909.0,95936.68,95589.25,95648.14,40922305.58
1763208000,95648.14,95826.59,95539.54,95767.16,53009825.93
1763211600,95767.16,96332.55,95689.77,96329.58,75096830.82
1763215200,96329.58,96445.58,95989.36,96213.76,86924454.52
1763218800,96213.76,96390.09,96082.51,96229.01,53948533.71
1763222400,96229.01,96289.54,95699.93,96111.01,95484482.28
1763226000,96111.01,96333.52,95815.52,96187.64,104263002.64
1763229600,96187.64,96297.67,95924.0,96006.35,56368717.0
1763233200,96006.35,96098.67,95877.83,95967.55,29035114.53
1763236800,95967.55,95971.03,95084.88,95229.73,88257340.89
1763240400,95229.73,95614.43,95082.03,95230.64,76376143.24
1763244000,95230.64,95609.18,95185.0,95569.7,38751700.16
1763247600,95569.7,95635.49,95445.1,95555.28,30309757.55
1763251200,95555.28,95655.24,95176.5,95341.08,45611409.57
1763254800,95341.08,95458.78,94813.18,95238.07,112163024.23
1763258400,95238.07,95919.68,95068.41,95919.68,85038325.26
1763262000,95919.68,95923.61,95593.01,95775.32,41218282.66
1763265600,95775.32,95873.6,95606.06,95777.1,30759194.35
1763269200,95777.1,96124.13,95767.0,95843.22,37191971.41
1763272800,95843.22,95991.03,95717.46,95758.57,22154339.11
1763276400,95758.57,96045.97,95702.02,96041.07,33589265.64
1763280000,96041.07,96171.87,95821.7,96064.36,41104478.61
1763283600,96064.36,96574.81,95888.28,96569.95,50022456.3
1763287200,96569.95,96570.17,96331.87,96393.96,43099393.93
1763290800,96393.96,96402.11,95477.73,95593.83,73638719.24
1763294400,95593.83,95849.4,95414.27,95709.52,82806899.54
1763298000,95709.52,95803.8,95093.56,95386.66,75808024.28
1763301600,95386.66,95625.15,95280.96,95498.74,52410582.47
1763305200,95498.74,95512.07,94343.1,94522.55,116231987.82
1763308800,94522.55,94895.76,94011.89,94183.06,258158511.49
1763312400,94183.06,94489.67,93759.35,94335.27,262289199.82
1763316000,94335.27,95518.91,93786.51,94022.52,239930620.15
1763319600,94022.52,94563.18,93943.53,94001.86,110410033.11
1763323200,94001.86,94703.72,93946.31,94084.75,98288299.62
1763326800,94084.75,94175.15,93377.76,93484.59,199372007.16
1763330400,93484.59,94485.3,93046.95,94173.86,205468756.94
1763334000,94173.86,94513.03,93006.43,94244.44,215200537.87
1763337600,94244.44,95356.2,93768.96,95280.53,230939435.93
1763341200,95280.53,95487.66,94721.86,94757.72,155613135.81
1763344800,94757.72,95376.25,94705.05,94946.16,105483412.41
1763348400,94946.16,95515.79,94937.72,95468.15,80134381.77
1763352000,95468.15,95540.3,94861.49,95084.95,81723670.71
1763355600,95084.95,95230.26,94889.09,95105.52,49467576.61
1763359200,95105.52,95293.18,94873.88,95246.31,46240931.91
1763362800,95246.31,95833.36,95175.78,95618.34,67921206.18
1763366400,95618.34,95973.02,95495.36,95586.67,68646209.34
1763370000,95586.67,95819.35,95287.06,95618.6,62377837.6
1763373600,95618.6,95837.5,95521.19,95613.74,65834774.13
1763377200,95613.74,95883.78,95351.95,95525.35,79712884.68
